"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","HUR","TOT","PC_LF","M","2013-06",3.1,
"KOR","HUR","TOT","PC_LF","M","2013-07",3.2,
"KOR","HUR","TOT","PC_LF","M","2013-08",3.2,
"KOR","HUR","TOT","PC_LF","M","2013-09",3,
"KOR","HUR","TOT","PC_LF","M","2013-10",3.1,
"KOR","HUR","TOT","PC_LF","M","2013-11",3.1,
"KOR","HUR","TOT","PC_LF","M","2013-12",3.2,
"KOR","HUR","TOT","PC_LF","M","2014-01",3.3,
"KOR","HUR","TOT","PC_LF","M","2014-02",3.6,
"KOR","HUR","TOT","PC_LF","M","2014-03",3.4,
"KOR","HUR","TOT","PC_LF","M","2014-04",3.6,
"KOR","HUR","TOT","PC_LF","M","2014-05",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-06",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-07",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-08",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-09",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-10",3.6,
"KOR","HUR","TOT","PC_LF","M","2014-11",3.5,
"KOR","HUR","TOT","PC_LF","M","2014-12",3.7,
"KOR","HUR","TOT","PC_LF","M","2015-01",3.6,
"KOR","HUR","TOT","PC_LF","M","2015-02",3.6,
"KOR","HUR","TOT","PC_LF","M","2015-03",3.5,
"KOR","HUR","TOT","PC_LF","M","2015-04",3.6,
"KOR","HUR","TOT","PC_LF","M","2015-05",3.7,
"KOR","HUR","TOT","PC_LF","M","2015-06",3.8,
"KOR","HUR","TOT","PC_LF","M","2015-07",3.7,
"KOR","HUR","TOT","PC_LF","M","2015-08",3.6,
"KOR","HUR","TOT","PC_LF","M","2015-09",3.5,
"KOR","HUR","TOT","PC_LF","M","2015-10",3.5,
"KOR","HUR","TOT","PC_LF","M","2015-11",3.6,
"KOR","HUR","TOT","PC_LF","M","2015-12",3.5,
"KOR","HUR","TOT","PC_LF","M","2016-01",3.6,
"KOR","HUR","TOT","PC_LF","M","2016-02",3.9,
